Cantidad de Procesos,Nombre,Hora de Inicio,Hora de Fin,Tiempo Total
200,Proceso(112),41.46050489989423,44.4160996356117,2.955594735717469
200,Proceso(113),41.46050489989423,41.46050489989423,0.0
200,Proceso(114),41.63514425811092,44.74309256128283,3.1079483031719093
200,Proceso(115),41.63514425811092,44.74309256128283,3.1079483031719093
200,Proceso(116),41.716061635128845,45.087879514039045,3.3718178789102
200,Proceso(117),41.716061635128845,41.716061635128845,0.0
200,Proceso(118),41.716061635128845,43.454060122949855,1.7379984878210095
200,Proceso(119),41.716061635128845,41.716061635128845,0.0
200,Proceso(120),41.716061635128845,41.716061635128845,0.0
200,Proceso(121),41.94835035552931,41.94835035552931,0.0
200,Proceso(122),41.94835035552931,45.087879514039045,3.1395291585097382
200,Proceso(123),42.02912765051129,44.74309256128283,2.713964910771537
200,Proceso(124),42.499533453696394,42.499533453696394,0.0
200,Proceso(125),42.499533453696394,48.35067828865375,5.851144834957353
200,Proceso(126),43.21705814753858,45.11152429401147,1.8944661464728867
200,Proceso(127),43.454060122949855,50.46501270837426,7.0109525854244055
200,Proceso(128),43.917703918073045,43.917703918073045,0.0
200,Proceso(129),43.917703918073045,51.79921824155995,7.881514323486904
200,Proceso(130),43.917703918073045,51.79921824155995,7.881514323486904
200,Proceso(131),44.4160996356117,44.4160996356117,0.0
200,Proceso(132),44.4160996356117,44.4160996356117,0.0
200,Proceso(133),44.4160996356117,44.4160996356117,0.0
200,Proceso(134),44.4160996356117,50.72269373807301,6.306594102461311
200,Proceso(135),44.74309256128283,52.56451438725589,7.8214218259730615
200,Proceso(136),45.087879514039045,50.03051901537385,4.942639501334803
200,Proceso(137),45.21266872083199,51.81831697164897,6.6056482508169765
200,Proceso(138),46.01940176456497,46.01940176456497,0.0
200,Proceso(139),46.01940176456497,50.46501270837426,4.445610943809292
200,Proceso(140),47.92101670158735,50.72269373807301,2.801677036485664
200,Proceso(141),48.10742313947147,50.72269373807301,2.6152705986015405
200,Proceso(142),48.16839154782735,48.16839154782735,0.0
200,Proceso(143),48.16839154782735,52.56451438725589,4.396122839428543
200,Proceso(144),48.35067828865375,51.79921824155995,3.448539952906202
200,Proceso(145),50.03051901537385,53.97173488233591,3.941215866962061
200,Proceso(146),50.46501270837426,50.46501270837426,0.0
200,Proceso(147),50.46501270837426,52.566088913641906,2.1010762052676455
200,Proceso(148),50.72269373807301,52.566088913641906,1.8433951755688938
200,Proceso(149),51.79921824155995,52.50319486111981,0.7039766195598602
200,Proceso(150),51.79921824155995,52.566088913641906,0.7668706720819571
200,Proceso(151),51.81792613816205,53.97173488233591,2.1538087441738583
200,Proceso(152),51.81831697164897,52.56451438725589,0.7461974156069218
200,Proceso(153),51.81831697164897,52.566088913641906,0.7477719419929372
200,Proceso(154),51.81831697164897,53.97173488233591,2.15341791068694
200,Proceso(155),51.81831697164897,55.97249889928268,4.154181927633708
200,Proceso(156),52.475119330201856,54.63110131921721,2.155981989015352
200,Proceso(157),52.50319486111981,52.50319486111981,0.0
200,Proceso(158),52.50319486111981,52.566088913641906,0.0628940525220969
200,Proceso(159),52.56451438725589,59.77396758496591,7.209453197710019
200,Proceso(160),52.566088913641906,57.90760403759539,5.341515123953485
200,Proceso(161),52.566088913641906,52.566088913641906,0.0
200,Proceso(162),52.566088913641906,59.99926605253084,7.4331771388889365
200,Proceso(163),53.96662091084293,57.514746589789624,3.548125678946697
200,Proceso(164),53.97173488233591,53.97173488233591,0.0
200,Proceso(165),53.97173488233591,53.97173488233591,0.0
200,Proceso(166),53.97173488233591,57.90760403759539,3.935869155259482
200,Proceso(167),53.97173488233591,60.26031007265334,6.288575190317431
200,Proceso(168),54.63110131921721,63.81733159328768,9.186230274070475
200,Proceso(169),55.745214336107495,59.34681799825928,3.6016036621517884
200,Proceso(170),55.97249889928268,55.97249889928268,0.0
200,Proceso(171),55.97249889928268,59.34681799825928,3.3743190989766063
200,Proceso(172),55.97249889928268,60.26031007265334,4.287811173370663
200,Proceso(173),56.26971587933382,59.99926605253084,3.729550173197019
200,Proceso(174),57.514746589789624,60.26031007265334,2.745563482863716
200,Proceso(175),57.514746589789624,67.4603172605314,9.945570670741773
200,Proceso(176),57.514746589789624,67.4603172605314,9.945570670741773
200,Proceso(177),57.53746447269253,59.77975914923384,2.242294676541313
200,Proceso(178),57.56793720194299,59.77975914923384,2.2118219472908507
200,Proceso(179),57.97858483648542,57.97858483648542,0.0
200,Proceso(180),57.97858483648542,63.03099312857195,5.0524082920865325
200,Proceso(181),59.34681799825928,59.34681799825928,0.0
200,Proceso(182),59.34681799825928,59.99926605253084,0.6524480542715594
200,Proceso(183),59.34681799825928,59.34681799825928,0.0
200,Proceso(184),59.77396758496591,59.77396758496591,0.0
200,Proceso(185),59.77975914923384,63.03099312857195,3.25123397933811
200,Proceso(186),59.99926605253084,59.99926605253084,0.0
200,Proceso(187),59.99926605253084,69.6860196654691,9.686753612938261
200,Proceso(188),59.99926605253084,69.6860196654691,9.686753612938261
200,Proceso(189),60.26031007265334,69.03877452773115,8.77846445507781
200,Proceso(190),60.26031007265334,69.03877452773115,8.77846445507781
200,Proceso(191),61.67240789733704,67.4603172605314,5.787909363194359
200,Proceso(192),62.731152317211894,69.6860196654691,6.95486734825721
200,Proceso(193),63.03099312857195,69.6860196654691,6.655026536897154
200,Proceso(194),63.50618634802383,68.44369307225968,4.9375067242358455
200,Proceso(195),63.547533038609906,69.6860196654691,6.138486626859198
200,Proceso(196),63.81733159328768,69.03877452773115,5.221442934443466
200,Proceso(197),63.81733159328768,69.03877452773115,5.221442934443466
200,Proceso(198),64.99320038595943,69.6860196654691,4.692819279509678
200,Proceso(199),67.4603172605314,69.47410741708734,2.0137901565559417
200,Proceso(200),67.4603172605314,70.08914627764831,2.6288290171169137
